name,width,height,depth,weight
BoxType2_#16,22.711113845411035,20.064776230310322,28.086366976909133,35.7236561890256
BoxType2_#17,23.10666211160105,30.648817144269156,34.95240035986331,25.134635856238244
BoxType2_#18,23.512571327185373,27.52420723527443,35.93450850639073,21.67261499060739
BoxType2_#19,27.232897731825474,25.329843120954372,24.044281135066864,33.807472587198234
BoxType2_#20,21.24627327238497,25.41204499755269,22.55587905622192,31.17040076053899
BoxType2_#21,28.83331603488267,36.135603257894935,32.638956101494195,38.70870298687386
BoxType2_#22,37.49540469254444,31.7838500568927,33.91173933207685,22.55075287496553
BoxType2_#23,28.405441714243544,25.950524236463504,20.156951621079198,34.19943940623143
BoxType2_#24,24.536937748662744,29.49115417796491,37.48175931123663,29.91392419978823
BoxType2_#25,37.31034042985459,25.34823408636081,37.750962780426455,20.328630412504587
BoxType2_#26,22.87607149639989,36.4104759161943,32.24575906903786,29.536067623669034
BoxType2_#27,30.845208217904545,39.29542367793945,39.243437038127766,25.39691351728714
BoxType2_#28,29.303546576979397,21.757297046124076,29.620615741868477,36.52183864484685
BoxType2_#29,24.032196162107635,28.584482544515687,36.6591045237698,34.24403365521882
BoxType2_#30,33.14645441600948,25.529372048993828,29.65174967529788,21.5804335575315
BoxType3_#1,31.769649732696166,34.75442121962463,21.257102017846147,38.664634501099584
BoxType3_#2,28.838907435459305,37.26790039155811,37.11150226582129,20.852822049518473
BoxType3_#3,39.51884381621869,31.52188873075952,32.80305101829526,38.323480197839885
BoxType3_#4,35.70111376538115,35.69968998945872,20.492891699549357,33.39135848809645
BoxType3_#5,28.093304940264247,21.306749645633978,24.218639783432806,24.776101227562286
BoxType3_#6,32.78678933327281,22.3125453549454,34.32139414116687,28.51559277066225
BoxType3_#7,39.15053102945375,36.738996063953465,38.24425582275494,26.321592683080404
BoxType3_#8,24.39245136442562,21.94502926448798,34.78633095188623,22.410775966958386
BoxType3_#9,25.08966001600756,35.71295559503595,31.636027761180802,30.535906639642732
BoxType3_#10,25.994633125243492,21.12484569351931,22.771316376804492,35.70094731763883
BoxType3_#11,34.419678577177265,32.2199502965928,21.336615768904586,28.701212646373246
BoxType3_#12,39.64043668101281,31.037233375710347,33.135878437240294,23.92480970823607
BoxType3_#13,33.55162293495864,31.753385691457073,24.941903548500044,22.692411687576207
BoxType3_#14,23.501937202321393,22.88524019324783,28.817007088117045,21.23577543037988
BoxType3_#15,28.048602613893003,29.27620686375878,30.214457841785368,23.28642514075944
BoxType3_#16,25.977160713786816,25.56819721569763,21.83713059193801,34.077039972791056
BoxType3_#17,34.567557482145716,34.12519489699001,31.932780400463145,34.518464045070274
BoxType3_#18,33.072559518219876,27.733306624729607,24.199355066895425,33.77589435876717
BoxType3_#19,35.45877882460375,35.62061600876144,30.36991933661193,20.934537634053726
BoxType3_#20,25.432666520369327,31.277247986769744,31.559309829660542,29.10259192776385
BoxType3_#21,36.45918544269016,34.9751662230082,22.090759131814906,35.866783756881844
BoxType3_#22,27.389910375406608,24.53646289490475,22.77434316141143,38.61741423053846
BoxType3_#23,28.40797155615605,21.6879841230033,29.15939396435251,36.134963291950925
BoxType3_#24,37.838844477239014,23.916165792278786,23.62018319537482,32.65309801496101
BoxType3_#25,39.78123414967334,37.932277873853295,20.544552724069195,35.29210376847249
BoxType3_#26,34.428259383436796,23.839626923343232,23.287861400723806,28.372834682741647
BoxType3_#27,39.15866810503288,27.12795548571482,22.100719168178045,38.14651296382169
BoxType3_#28,21.588456543338296,30.924588033219145,39.51100495793976,22.96464296866805
BoxType3_#29,38.82161376532064,31.50902868306911,33.97688293537796,20.85596206523728
BoxType3_#30,32.99817930146464,39.25367600654258,32.727820292457906,33.47778602153771
BoxType4_#1,34.8271212781725,37.22669503998492,24.569979263949772,34.497202144707884
BoxType4_#2,33.02638921560339,30.791294565895562,27.84894116254968,25.797085587640435
BoxType4_#3,35.45824721955664,24.8155526917973,30.189722570893647,37.77468527696384
BoxType4_#4,22.730373784641678,34.0859276389856,38.366184623529186,39.1377798933055
BoxType4_#5,27.247601299546883,26.851497618803844,28.638160457659772,36.91286559740825
BoxType4_#6,35.02656839011016,23.016047882021468,24.54636761423732,30.341876381399565
BoxType4_#7,29.560898278824595,31.39372233202284,24.406091104003487,25.64387845716516
BoxType4_#8,39.618714841111704,35.31619521150533,37.660798175306425,29.740653947887342
BoxType4_#9,31.833156771333552,20.377892249242457,31.859679060101314,27.701880475229444
BoxType4_#10,28.5406507296414,30.77226504965835,33.28375481231282,31.671913829224962
BoxType4_#11,23.96189709568026,20.98619342396421,27.320252919690457,34.928946883180245
BoxType4_#12,30.800568365932193,36.76898078463083,23.307200576880586,22.33053113396992
BoxType4_#13,31.801614274214096,36.83798828571297,26.372971943173198,27.546228370685284
BoxType4_#14,24.257153215108954,28.06701568031137,25.922150604718908,21.60173936846212
BoxType4_#15,33.98289818198441,36.232359261672386,23.10464485262828,25.129134170187513
BoxType4_#16,29.206025763032162,39.629998259784145,24.30236420746219,23.730988686009187
BoxType4_#17,36.93925434443218,20.627409938594774,34.66471124737029,32.23303653680372
BoxType4_#18,22.97551525218287,29.685399520415885,35.222437176934164,21.59743911685321
BoxType4_#19,26.76966700491468,21.738163535237017,34.057164028220285,26.805289104576296
BoxType4_#20,33.824878568573226,20.236621013744234,39.78760967046197,20.91482287564216
BoxType4_#21,36.910446832593166,36.77524487790725,27.737551243785603,29.186789733248116
BoxType4_#22,29.951630824503564,31.26170883141492,20.345915018790755,35.41665355321507
BoxType4_#23,31.273987909504633,26.807975074375072,22.08291512696363,29.119679239912415
BoxType4_#24,39.67069132350713,29.72628867929547,29.164621635896793,37.6683213445415
BoxType4_#25,23.453191204400074,28.12501886292278,28.397107524558784,23.218556541735907
BoxType4_#26,23.501303261463164,30.658514680922174,33.99803942947989,31.374168305276697
BoxType4_#27,27.572007736345455,33.869136641406705,21.78201407813699,39.68995810557577
BoxType4_#28,34.343587856104136,38.19764138611788,39.47256069601556,37.49322187832939
BoxType4_#29,37.41903934488775,26.860650820777003,31.539644100079812,29.753419706379063
BoxType4_#30,22.671601379784104,20.704135443513202,33.458038690362315,26.456039534257677
BoxType5_#1,33.44324919841003,33.839133951208936,30.49698077387007,27.064112621612622
BoxType5_#2,25.898016653129027,21.503237258224623,33.273782440097236,27.534870004829344
BoxType5_#3,37.9670236088885,26.402337791459423,36.77442847677105,24.878489938286968
BoxType5_#4,28.466190807008704,31.547043303264665,35.99779230125237,28.147820221986674
BoxType5_#5,24.876636160048534,30.95141233484962,35.31584424912245,27.122765323919815
BoxType5_#6,22.103396359170823,38.24978037314817,23.850557948562376,37.046526467920785
BoxType5_#7,25.252983957055395,20.443886220795473,24.29307320155136,23.87117253495918
BoxType5_#8,31.163103265873243,26.457425517507733,25.66751254832142,22.851997330722206
BoxType5_#9,26.51257863063215,31.512002605675104,31.857533468040884,32.02621858952681
BoxType5_#10,38.39846292647643,25.68397161944077,20.889763100927865,37.31150583266448
BoxType5_#11,27.874786951770247,21.025832250653828,32.631797951227924,22.351019835754858
BoxType5_#12,39.727799560975484,30.051054011784807,34.00822734009347,21.35386161813685
BoxType5_#13,24.57824452169796,21.23419995653845,28.77574173755028,23.461707810075456
BoxType5_#14,36.370385157356665,29.7090886241986,29.25721071966059,27.66876097744813
BoxType5_#15,20.00364034679246,28.969595165241763,36.13848884451669,21.950313672168594
BoxType5_#16,23.87550462459879,34.925837538848555,36.567019115131885,22.370100145467052
BoxType5_#17,23.08481389500152,23.724984989453738,39.92678730390717,26.911280726517646
BoxType5_#18,26.55967324474711,21.56795919047579,31.95728077616256,22.63761932551693
BoxType5_#19,24.235112117772264,23.025744856865504,24.201313353748734,21.637554126964844
BoxType5_#20,23.50086024910826,21.6595317635739,30.561756439405112,36.55445766280754
BoxType5_#21,29.124604469101747,25.53564727008085,28.71930544090032,23.554270767532564
BoxType5_#22,28.949581728937712,26.441134094993576,22.98185482439369,24.775708942790395
BoxType5_#23,24.02079854677573,25.214796497022185,28.89197854135529,21.134689679280886
BoxType5_#24,24.481536918235722,25.75464972082029,29.091464643051346,31.092570958337472
BoxType5_#25,32.32662946637359,31.000971510334075,23.958265803822417,28.37145199657554
BoxType5_#26,24.91761751997767,37.090818380282,38.09609618779329,35.170968378631926
BoxType5_#27,21.838419921506556,30.729800394137886,31.265556249013375,30.312284445146858
BoxType5_#28,21.90132089875162,36.397726956999705,33.5108642487226,37.392916014600345
BoxType5_#29,33.19177420045145,24.31251178576243,31.647679432476767,39.880599008061736
BoxType5_#30,25.497131151883067,38.464905126061055,31.845600552318388,31.8577385262779
